,Name,City,MinPrice,MaxPrice,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Payment_Method
58,Les_Morainières,Jongieux,148,220,"Creative, Modern Cuisine",5.7982975,45.7449451,33479440939.0,https://guide.michelin.com/en/auvergne-rhone-alpes/jongieux/restaurant/les-morainieres,https://www.les-morainieres.com/fr/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
59,La_Merise,Laubach,79,157,Modern Cuisine,7.7225409,48.8796819,33388900261.0,https://guide.michelin.com/en/grand-est/laubach/restaurant/la-merise,https://www.lamerise.alsace/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
60,La_Villa_Archange,Le Cannet,105,350,Modern Cuisine,7.014556,43.5716556,33492181828.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-cannet/restaurant/villa-archange,https://www.bruno-oger.com/fr,2 MICHELIN Stars,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
61,Maison_Aribert,Uriage-les-Bains,125,195,Creative,5.8315479,45.1417394,33458174830.0,https://guide.michelin.com/en/auvergne-rhone-alpes/uriage-les-bains/restaurant/maison-aribert,https://maisonaribert.com/,2 MICHELIN Stars,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
62,Hostellerie_Jérôme,La Turbie,139,185,Mediterranean Cuisine,7.4002192,43.745144,33492415151.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-turbie/restaurant/hostellerie-jerome,https://www.hostellerie-jerome.com/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
63,La_Marine,L'Herbaudière,140,230,"Creative, Seafood",-2.2997432,47.0238056,33251392309.0,https://guide.michelin.com/en/pays-de-la-loire/l-herbaudire/restaurant/la-marine3780,https://www.alexandrecouillon.com/fr/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
64,Jean-Luc_Tartarin,Le Havre,48,135,"Creative, Modern Cuisine",0.1031042,49.493762,33235454620.0,https://guide.michelin.com/en/normandie/le-havre/restaurant/jean-luc-tartarin,https://www.jeanluc-tartarin.com/fr/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
65,La_Pyramide_-_Patrick_Henriroux,Vienne,79,204,Modern Cuisine,4.8667852,45.516812,33474530196.0,https://guide.michelin.com/en/auvergne-rhone-alpes/vienne/restaurant/la-pyramide-patrick-henriroux,https://www.lapyramide.com/fr/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
66,Michel_Kayser_-_Restaurant_Alexandre,Garons,102,223,Modern Cuisine,4.4224997,43.7682129,33466700899.0,https://guide.michelin.com/en/occitanie/garons/restaurant/alexandre,https://www.michelkayser.com/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
67,Jean_Sulpice,Talloires-Montmin,235,275,Creative,6.210543,45.8393308,33450607201.0,https://guide.michelin.com/en/auvergne-rhone-alpes/talloires-montmin/restaurant/jean-sulpice,https://www.perebise.com/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
68,La_Grand'Vigne_-_Les_Sources_de_Caudalie,Martillac,165,205,Modern Cuisine,-0.5572,44.73119,33557838383.0,https://guide.michelin.com/en/nouvelle-aquitaine/martillac/restaurant/la-grand-vigne,https://www.sources-caudalie.com/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
69,Mère_Brazier,Lyon,95,300,Classic Cuisine,4.8372034,45.7714309,33478231720.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/mere-brazier,https://lamerebrazier.fr/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
70,Le_Coquillage,Cancale,145,190,"Seafood, Creative",-1.8711232,48.6430654,33299896476.0,https://guide.michelin.com/en/bretagne/cancale/restaurant/le-coquillage,https://www.roellinger-bricourt.com/fr/,2 MICHELIN Stars,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
71,Relais_de_la_Poste,Magescq,70,150,Classic Cuisine,-1.2178012,43.7787609,33558477025.0,https://guide.michelin.com/en/nouvelle-aquitaine/magescq/restaurant/relais-de-la-poste11709,https://www.relaisposte.com/fr/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
72,La_Grenouillère,La Madelaine-sous-Montreuil,185,245,"Modern Cuisine, Creative",1.75472,50.47092,33321060722.0,https://guide.michelin.com/en/hauts-de-france/la-madelaine-sous-montreuil/restaurant/la-grenouillere,https://www.lagrenouillere.fr/,2 MICHELIN Stars,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
73,Le_Chabichou_by_Stéphane_Buron,Courchevel,195,345,Classic Cuisine,6.629984,45.41616,33479080055.0,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/le-chabichou-by-stephane-buron,https://www.chabichou-courchevel.com/,2 MICHELIN Stars,"American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
74,Au_14_Février,Saint-Amour-Bellevue,98,145,Creative,4.7492881,46.2420774,33385371145.0,https://guide.michelin.com/en/bourgogne-franche-comte/saint-amour-bellevue/restaurant/au-14-fevrier420131,https://www.sa-au14fevrier.com/,2 MICHELIN Stars,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
75,La_Palme_d'Or,Cannes,195,260,Creative,7.0306323,43.5478128,33492987414.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/cannes/restaurant/la-palme-d-or,https://www.lapalmedor-restaurant.fr/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
76,Maison_Jeunet,Port-Lesney,65,152,Modern Cuisine,5.8240603,46.9992762,33384738585.0,https://guide.michelin.com/en/bourgogne-franche-comte/port-lesney/restaurant/chateau-de-germigney,https://maison-jeunet.com/,2 MICHELIN Stars,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
77,La_Côte_Saint-Jacques,Joigny,85,238,Classic Cuisine,3.3853151,47.9833796,33386620970.0,https://guide.michelin.com/en/bourgogne-franche-comte/joigny/restaurant/la-cote-saint-jacques,https://www.cotesaintjacques.com/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
78,Le_Blue_Bay,Monaco,110,195,Creative,7.4379746,43.7488966,37798060360.0,https://guide.michelin.com/en/monaco-region/monaco/restaurant/le-blue-bay,https://www.montecarlosbm.com/en/hotel-monaco/monte-carlo-bay-hotel-resort,2 MICHELIN Stars,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
79,Sur_Mesure_par_Thierry_Marx,Paris,85,195,Creative,2.3269216,48.8671459,33170987125.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sur-mesure-par-thierry-marx,https://www.mandarinoriental.fr/paris/place-vendome/luxury-hotel,2 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
80,La_Voile_-_La_Réserve_Ramatuelle,Ramatuelle,160,210,Modern Cuisine,6.6496163,43.1906565,33494449444.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/ramatuelle/restaurant/la-voile,https://www.lareserve-ramatuelle.com/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Terrace,Valet parking,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
81,Le_Pressoir_d'Argent_-_Gordon_Ramsay,Bordeaux,185,250,Modern Cuisine,-0.57461,44.84241,33557304304.0,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/le-pressoir-d-argent-gordon-ramsay,https://www.bordeaux.intercontinental.com/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
82,L'Auberge_des_Glazicks,Plomodiern,80,210,Creative,-4.2351146,48.1804523,33298815232.0,https://guide.michelin.com/en/bretagne/plomodiern/restaurant/l-auberge-des-glazicks,https://www.aubergedesglazick.com/fr/,2 MICHELIN Stars,"Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
83,La_Table_Lionel_Giraud,Narbonne,80,160,Creative,2.9921269,43.1742548,33468413737.0,https://guide.michelin.com/en/occitanie/narbonne/restaurant/la-table-saint-crescent,https://maison.saintcrescent.com,2 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
